"codigo";"ano";"mes";"latitude";"longitude";"mm.sum"
"355070402A";2015;3;-23,758;-45,764;194,071915665464
"355070403A";2014;7;-23,729;-45,441;63,980198855
"355070403A";2014;8;-23,729;-45,441;43,8575981641117
"355070403A";2014;9;-23,729;-45,441;80,4925008855753
"355070403A";2014;10;-23,729;-45,441;28,2541065821558
"355070403A";2014;11;-23,729;-45,441;95,2886232755936
"355070403A";2014;12;-23,729;-45,441;22,915047982
"355070404A";2013;10;-23,723;-45,43;66,467976559
"355070404A";2013;11;-23,723;-45,43;107,99328362
"355070404A";2013;12;-23,723;-45,43;84,35478916
"355070404A";2014;1;-23,723;-45,43;117,174445493
"355070404A";2014;2;-23,723;-45,43;117,968413577
"355070404A";2014;3;-23,723;-45,43;152,950638742
"355070404A";2014;4;-23,723;-45,43;146,917522508
"355070404A";2014;5;-23,723;-45,43;96,252625616
"355070404A";2014;6;-23,723;-45,43;45,610111515
"355070404A";2014;7;-23,723;-45,43;52,1835098
"355070404A";2014;8;-23,723;-45,43;41,6333997748251
"355070404A";2014;9;-23,723;-45,43;88,757922991616
"355070404A";2014;10;-23,723;-45,43;23,5388069187756
"355070404A";2014;11;-23,723;-45,43;76,5592124603154
"355070404A";2014;12;-23,723;-45,43;139,791222875
"355070404A";2015;1;-23,723;-45,43;275,928886281257
"355070404A";2015;2;-23,723;-45,43;276,641728568011
"355070404A";2015;3;-23,723;-45,43;224,634274382188
"355070405A";2013;10;-23,783;-45,404;113,727309638
"355070405A";2013;11;-23,783;-45,404;96,438895504
"355070405A";2013;12;-23,783;-45,404;74,247696708
"355070405A";2014;1;-23,783;-45,404;86,649274969
"355070405A";2014;2;-23,783;-45,404;108,494905937
"355070405A";2014;3;-23,783;-45,404;208,819583228
"355070405A";2014;4;-23,783;-45,404;125,214711611
"355070405A";2014;5;-23,783;-45,404;101,631141466
"355070405A";2014;6;-23,783;-45,404;59,337961277
"355070405A";2014;7;-23,783;-45,404;66,494292889
"355070405A";2014;8;-23,783;-45,404;105,56919290277
"355070405A";2014;9;-23,783;-45,404;75,8798759879769
"355070405A";2014;10;-23,783;-45,404;13,5288015188046
"355070405A";2014;11;-23,783;-45,404;69,6518945794323
"355070405A";2014;12;-23,783;-45,404;148,325130381
"355070405A";2015;1;-23,783;-45,404;221,633450540192
"355070405A";2015;2;-23,783;-45,404;326,785550355007
"355070405A";2015;3;-23,783;-45,404;218,545019362354
"355070406A";2013;11;-23,776;-45,653;89,89283997
"355070406A";2013;12;-23,776;-45,653;148,83485883
"355070406A";2014;1;-23,776;-45,653;136,187933973
"355070406A";2014;2;-23,776;-45,653;13,002385397
"355070406A";2014;3;-23,776;-45,653;2085,096234115
"355070406A";2014;4;-23,776;-45,653;0,6
"355070406A";2014;5;-23,776;-45,653;37,191704203
"355070406A";2014;6;-23,776;-45,653;3,4
"355070406A";2014;7;-23,776;-45,653;128,436332297
"355070406A";2014;8;-23,776;-45,653;96,7444813587399
"355070406A";2014;9;-23,776;-45,653;126,169855488192
"355070406A";2014;10;-23,776;-45,653;34,3224020113669
"355070406A";2014;11;-23,776;-45,653;129,39056367343
"355070406A";2014;12;-23,776;-45,653;425,281354881
"355070406A";2015;1;-23,776;-45,653;430,317106571184
"355070406A";2015;2;-23,776;-45,653;318,592329484922
"355070406A";2015;3;-23,776;-45,653;186,277563236887
"355070407A";2014;4;-23,76;-45,418;97,097547886
"355070407A";2014;5;-23,76;-45,418;100,152406132
"355070407A";2014;6;-23,76;-45,418;50,17404
"355070407A";2014;7;-23,76;-45,418;60,605776631
"355070407A";2014;8;-23,76;-45,418;55,0374992286245
"355070407A";2014;9;-23,76;-45,418;79,4415191199634
"355070407A";2014;10;-23,76;-45,418;10,0946848324181
"355070407A";2014;11;-23,76;-45,418;100,912655942233
"355070407A";2014;12;-23,76;-45,418;134,755755898
"355070407A";2015;1;-23,76;-45,418;229,416991303853
"355070407A";2015;2;-23,76;-45,418;290,382082636527
"355070407A";2015;3;-23,76;-45,418;217,514748144388
"355070408A";2014;4;-23,826;-45,429;128,2016292
"355070408A";2014;5;-23,826;-45,429;117,069453493
"355070408A";2014;6;-23,826;-45,429;45,876304555
"355070408A";2014;7;-23,826;-45,429;66,206353951
"355070408A";2014;8;-23,826;-45,429;58,7492968163983
"355070408A";2014;9;-23,826;-45,429;87,8633718776613
"355070408A";2014;10;-23,826;-45,429;17,4041479311632
"355070408A";2014;11;-23,826;-45,429;95,2146640586945
"355070408A";2014;12;-23,826;-45,429;226,77390261
"355070408A";2015;1;-23,826;-45,429;94,5279950839367
"355070408A";2015;2;-23,826;-45,429;170,74566555941
"355070409A";2014;4;-23,813;-45,414;136,70375219
"355070409A";2014;5;-23,813;-45,414;138,304702411
"355070409A";2014;6;-23,813;-45,414;53,804102857
"355070409A";2014;7;-23,813;-45,414;90,357341592
"355070409A";2014;8;-23,813;-45,414;65,0464457531281
"355070409A";2014;9;-23,813;-45,414;95,5749610613303
"355070409A";2014;10;-23,813;-45,414;19,4010535147198
"355070409A";2014;11;-23,813;-45,414;95,6768782008182
"355070409A";2014;12;-23,813;-45,414;209,318975352
"355070409A";2015;1;-23,813;-45,414;132,346185544125
"355070409A";2015;2;-23,813;-45,414;269,81816
"355070409A";2015;3;-23,813;-45,414;60,4
"355070410A";2014;7;-23,768;-45,685;155,533442909
"355070410A";2014;8;-23,768;-45,685;112,475441655845
"355070410A";2014;9;-23,768;-45,685;131,280566543541
"355070410A";2014;10;-23,768;-45,685;33,9844501898632
"355070410A";2014;11;-23,768;-45,685;130,430366390868
"355070410A";2014;12;-23,768;-45,685;369,220741692
"355070410A";2015;1;-23,768;-45,685;415,787615624379
"355070410A";2015;2;-23,768;-45,685;384,626145048933
"355070410A";2015;3;-23,768;-45,685;179,67792
"355070411A";2014;4;-23,759;-45,722;489,361466434
"355070411A";2014;5;-23,759;-45,722;321,447278906
"355070411A";2014;6;-23,759;-45,722;0,2
"355070411A";2014;7;-23,759;-45,722;159,163816473
"355070411A";2014;8;-23,759;-45,722;104,437937988469
"355070411A";2014;9;-23,759;-45,722;146,398490804052
"355070411A";2014;10;-23,759;-45,722;48,7187947653945
"355070411A";2014;11;-23,759;-45,722;141,425733188053
"355070411A";2014;12;-23,759;-45,722;387,123064912
"355070411A";2015;1;-23,759;-45,722;644,967317246977
"355070411A";2015;2;-23,759;-45,722;387,393292253611
"355070411A";2015;3;-23,759;-45,722;194,715944894447
"355070412A";2013;10;-23,797;-45,541;119,164818244
"355070412A";2013;11;-23,797;-45,541;157,780387277
"355070412A";2013;12;-23,797;-45,541;126,265579197
"355070412A";2014;1;-23,797;-45,541;102,908780108
"355070412A";2014;2;-23,797;-45,541;138,816793535
"355070412A";2014;3;-23,797;-45,541;308,188450228
"355070412A";2014;4;-23,797;-45,541;208,954266741
"355070412A";2014;5;-23,797;-45,541;281,379687702
"355070412A";2014;6;-23,797;-45,541;153,972413104
"355070412A";2014;7;-23,797;-45,541;128,92157492
"355070412A";2014;8;-23,797;-45,541;114,628075875816
"355070412A";2014;9;-23,797;-45,541;139,9046406988
"355070412A";2014;10;-23,797;-45,541;18,8248853888858
"355070412A";2014;11;-23,797;-45,541;96,6412358376715
"355070412A";2014;12;-23,797;-45,541;1,6
"355070413A";2014;4;-23,814;-45,531;204,922707024
"355070413A";2014;5;-23,814;-45,531;255,284505287
"355070413A";2014;6;-23,814;-45,531;154,406588672
"355070413A";2014;7;-23,814;-45,531;112,807173783
"355070413A";2014;8;-23,814;-45,531;84,325658020041
"355070413A";2014;9;-23,814;-45,531;123,520853678439
"355070413A";2014;10;-23,814;-45,531;21,4052708534398
"355070413A";2014;11;-23,814;-45,531;114,489159702672
"355070413A";2014;12;-23,814;-45,531;390,071848037
"355070413A";2015;1;-23,814;-45,531;279,489969766339
"355070413A";2015;2;-23,814;-45,531;345,328897938114
"355070413A";2015;3;-23,814;-45,531;205,760094545547
"355070414A";2013;10;-23,777;-45,612;118,827651004
"355070414A";2013;11;-23,777;-45,612;193,697241732
"355070414A";2013;12;-23,777;-45,612;186,332023579
"355070414A";2014;1;-23,777;-45,612;122,150188783
"355070414A";2014;2;-23,777;-45,612;119,132137279
"355070414A";2014;3;-23,777;-45,612;266,729183511
"355070414A";2014;4;-23,777;-45,612;368,440301901
"355070414A";2014;5;-23,777;-45,612;311,789580794
"355070414A";2014;6;-23,777;-45,612;147,47832744
"355070414A";2014;7;-23,777;-45,612;147,316933463
"355070414A";2014;8;-23,777;-45,612;130,216398650686
"355070414A";2014;9;-23,777;-45,612;137,629454921311
"355070414A";2014;10;-23,777;-45,612;31,6429090021264
"355070414A";2014;11;-23,777;-45,612;130,167811139249
"355070414A";2014;12;-23,777;-45,612;487,334274261
"355070414A";2015;1;-23,777;-45,612;252,5386
"355070414A";2015;2;-23,777;-45,612;222,8
"355070414A";2015;3;-23,777;-45,612;151,4
"355070415A";2013;10;-23,793;-45,403;73,665541396
"355070415A";2013;11;-23,793;-45,403;93,116648889
"355070415A";2013;12;-23,793;-45,403;59,13575257
"355070415A";2014;1;-23,793;-45,403;72,000591352
"355070415A";2014;2;-23,793;-45,403;99,334475604
"355070415A";2014;3;-23,793;-45,403;259,985497339
"355070415A";2014;6;-23,793;-45,403;13,38536
"355070415A";2014;7;-23,793;-45,403;59,643975919
"355070415A";2014;8;-23,793;-45,403;63,9415417316089
"355070415A";2014;9;-23,793;-45,403;72,5117821887472
"355070415A";2014;10;-23,793;-45,403;9,92436335216573
"355070415A";2014;11;-23,793;-45,403;63,2881291284534
"355070415A";2014;12;-23,793;-45,403;144,031030876
"355070415A";2015;1;-23,793;-45,403;70,2853932913833
"355070415A";2015;2;-23,793;-45,403;215,081724331734
"355070416A";2014;7;-23,793;-45,566;124,489375404
"355070416A";2014;8;-23,793;-45,566;110,691194265615
"355070416A";2014;9;-23,793;-45,566;43,7695829596332
"355070416A";2014;10;-23,793;-45,566;11,8613842786417
"355070416A";2014;11;-23,793;-45,566;109,957277098921
"355070416A";2014;12;-23,793;-45,566;374,758040665
"355070416A";2015;1;-23,793;-45,566;370,272547384991
"355070416A";2015;2;-23,793;-45,566;236,2314
"355070416A";2015;3;-23,793;-45,566;152,86092
"355070418A";2013;10;-23,823;-45,415;64,913710199
"355070418A";2013;11;-23,823;-45,415;115,439700358
"355070418A";2013;12;-23,823;-45,415;67,966694421
"355070418A";2014;1;-23,823;-45,415;70,192013355
"355070418A";2014;2;-23,823;-45,415;208,404155861
"355070418A";2014;3;-23,823;-45,415;228,291698376
"355070418A";2014;4;-23,823;-45,415;126,280965769
"355070418A";2014;5;-23,823;-45,415;129,385227136
"355070418A";2014;6;-23,823;-45,415;43,468861357
"355070418A";2014;7;-23,823;-45,415;58,138510511
"355070418A";2014;8;-23,823;-45,415;47,5569356794201
"355070418A";2014;9;-23,823;-45,415;86,6815622850334
"355070418A";2014;10;-23,823;-45,415;17,2144406032407
"355070418A";2014;11;-23,823;-45,415;99,3826471931113
"355070418A";2014;12;-23,823;-45,415;219,277011956
"355070418A";2015;1;-23,823;-45,415;238,122458391282
"355070418A";2015;3;-23,823;-45,415;3,4
"355070419A";2013;10;-23,767;-45,596;108,450328257
"355070419A";2013;11;-23,767;-45,596;209,676223603
"355070419A";2013;12;-23,767;-45,596;179,42279475
"355070419A";2014;1;-23,767;-45,596;114,109623757
"355070419A";2014;2;-23,767;-45,596;129,368669182
"355070419A";2014;3;-23,767;-45,596;366,106357555
"355070419A";2014;4;-23,767;-45,596;277,082491775
"355070419A";2014;5;-23,767;-45,596;302,093528617
"355070419A";2014;6;-23,767;-45,596;97,185984408
"355070419A";2014;7;-23,767;-45,596;163,938226788
"355070419A";2014;8;-23,767;-45,596;170,894932633988
"355070419A";2014;9;-23,767;-45,596;150,34279196688
"355070419A";2014;10;-23,767;-45,596;35,6640166094131
"355070419A";2014;11;-23,767;-45,596;163,848554569421
"355070419A";2014;12;-23,767;-45,596;436,269376097
"355070419A";2015;1;-23,767;-45,596;512,735146890137
"355070420A";2013;10;-23,732;-45,403;49,585002226
"355070420A";2013;11;-23,732;-45,403;127,211796888
"355070420A";2013;12;-23,732;-45,403;68,354919427
"355070420A";2014;6;-23,732;-45,403;0,4
"355070420A";2014;7;-23,732;-45,403;55,0970079
"355070420A";2014;8;-23,732;-45,403;37,3315242649583
"355070420A";2014;9;-23,732;-45,403;80,8237528299695
"355070420A";2014;10;-23,732;-45,403;16,6299773840408
"355070420A";2014;11;-23,732;-45,403;84,4943569141895
"355070420A";2014;12;-23,732;-45,403;121,070501397
"355070420A";2015;1;-23,732;-45,403;307,700345206261
"355070420A";2015;2;-23,732;-45,403;278,161331954952
"355070420A";2015;3;-23,732;-45,403;168,535572179675
"355100901A";2014;11;-23,961;-46,412;107,76662820791
"355100901A";2014;12;-23,961;-46,412;518,414887455
"355100901A";2015;1;-23,961;-46,412;465,603353818282
"355100901A";2015;2;-23,961;-46,412;236,927424124834
"355100901A";2015;3;-23,961;-46,412;250,767194273162
"355100902A";2013;11;-23,976;-46,477;218,764626343
"355100902A";2013;12;-23,976;-46,477;131,146410589
"355100902A";2014;1;-23,976;-46,477;246,426206796
"355100902A";2014;2;-23,976;-46,477;247,801243267
"355100902A";2014;3;-23,976;-46,477;426,79050544
"355100902A";2014;4;-23,976;-46,477;215,401267589
"355100902A";2014;5;-23,976;-46,477;168,328683324
"355100902A";2014;6;-23,976;-46,477;114,327150264
"355100902A";2014;7;-23,976;-46,477;65,978339217
"355100902A";2014;9;-23,976;-46,477;25,9075042054772
"355100902A";2014;10;-23,976;-46,477;23,7341122488396
"355100902A";2014;11;-23,976;-46,477;142,484682843335
"355100902A";2014;12;-23,976;-46,477;468,163879119
"355100902A";2015;1;-23,976;-46,477;618,097171391621
"355100902A";2015;2;-23,976;-46,477;187,834844330484
"355100902A";2015;3;-23,976;-46,477;334,011938275378
"355100903A";2013;12;-23,965;-46,363;16,264083649
"355100903A";2014;1;-23,965;-46,363;202,679775378
"355100903A";2014;2;-23,965;-46,363;184,826886084
"355100903A";2014;3;-23,965;-46,363;261,66528697
"355100903A";2014;4;-23,965;-46,363;221,027885846
"355100903A";2014;5;-23,965;-46,363;139,530748638
"355100903A";2014;6;-23,965;-46,363;123,106496397
"355100903A";2014;7;-23,965;-46,363;125,077409446
"355100903A";2014;8;-23,965;-46,363;84,5140329160529
"355100903A";2014;9;-23,965;-46,363;126,077169452531
"355100903A";2014;10;-23,965;-46,363;16,4729947868944
"355100903A";2014;11;-23,965;-46,363;108,962443977957
"355100903A";2014;12;-23,965;-46,363;448,029153646
"355100903A";2015;1;-23,965;-46,363;414,69366697022
"355100903A";2015;2;-23,965;-46,363;300,151600072865
"355100903A";2015;3;-23,965;-46,363;248,215266506862
"355100904A";2014;11;-23,963;-46,391;95,1416714291435
"355100904A";2014;12;-23,963;-46,391;444,462499913
"355100904A";2015;1;-23,963;-46,391;324,046569007856
"355100905A";2013;11;-23,972;-46,399;240,92136
"355100905A";2013;12;-23,972;-46,399;103,319165616
"355100905A";2014;1;-23,972;-46,399;206,436323099
"355100905A";2014;2;-23,972;-46,399;156,319540873
"355100905A";2014;3;-23,972;-46,399;392,479467808
"355100905A";2014;4;-23,972;-46,399;201,285458293
"355100905A";2014;5;-23,972;-46,399;127,15379765
"355100905A";2014;6;-23,972;-46,399;104,731589755
"355100905A";2014;7;-23,972;-46,399;130,578318514
"355100905A";2014;8;-23,972;-46,399;81,1334958222724
"355100905A";2014;9;-23,972;-46,399;114,201228780299
"355100905A";2014;10;-23,972;-46,399;21,5606120318224
"355100905A";2014;11;-23,972;-46,399;99,938067018096
"355100905A";2014;12;-23,972;-46,399;491,065313487
"355100905A";2015;1;-23,972;-46,399;499,685586714759
"355100905A";2015;2;-23,972;-46,399;257,870922951016
"355100905A";2015;3;-23,972;-46,399;206,866810925901
"355100906A";2014;11;-23,95;-46,458;129,312256629906
"355100906A";2014;12;-23,95;-46,458;544,190418122
"355100906A";2015;1;-23,95;-46,458;556,542905369188
"355100906A";2015;2;-23,95;-46,458;192,372774991555
"355100906A";2015;3;-23,95;-46,458;265,854332185363
"355100907A";2014;11;-23,926;-46,461;119,705853421824
"355100907A";2014;12;-23,926;-46,461;526,024604861
"355100907A";2015;1;-23,926;-46,461;516,384643242075
"355100907A";2015;2;-23,926;-46,461;214,329791527573
"355100907A";2015;3;-23,926;-46,461;237,839004550208
"355160301A";2015;3;-22,63337;-46,72753;60,2
"355180101A";2013;11;-24,391;-47,926;0,2
"355180101A";2013;12;-24,391;-47,926;54,764575499
"355180101A";2014;1;-24,391;-47,926;111,069266936
"355180101A";2014;2;-24,391;-47,926;239,534813668
"355180101A";2014;3;-24,391;-47,926;154,109638571
"355180101A";2014;4;-24,391;-47,926;129,627127599
"355180101A";2014;5;-24,391;-47,926;83,881158466
"355180101A";2014;6;-24,391;-47,926;113,647687543
"355180101A";2014;7;-24,391;-47,926;56,491613597
"355180101A";2014;8;-24,391;-47,926;82,1020418080285
"355180101A";2014;9;-24,391;-47,926;118,385978505665
"355180101A";2014;10;-24,391;-47,926;29,4272848830569
"355180101A";2014;11;-24,391;-47,926;100,084042039711
"355180101A";2014;12;-24,391;-47,926;160,233850619
"355180101A";2015;1;-24,391;-47,926;235,791062831226
"355180101A";2015;2;-24,391;-47,926;157,654519021247
"355180101A";2015;3;-24,391;-47,926;252,79785969804
"355180102A";2014;11;-24,276;-47,948;146,961753571083
"355180102A";2014;12;-24,276;-47,948;0
"355210601A";2015;3;-22,597;-46,515;56,2
"355220503A";2014;12;-23,508;-47,486;225,217720999
"355220503A";2015;1;-23,508;-47,486;106,530910883586
"355220503A";2015;2;-23,508;-47,486;135,375686566412
"355220504A";2014;12;-23,5175;-47,4164;165
"355220504A";2015;1;-23,5175;-47,4164;109
"355220504A";2015;2;-23,5175;-47,4164;215
"355220504A";2015;3;-23,5175;-47,4164;135
"355220505A";2014;12;-23,5097;-47,3619;163,4
"355220505A";2015;1;-23,5097;-47,3619;0
"355220505A";2015;2;-23,5097;-47,3619;0,6
"355220505A";2015;3;-23,5097;-47,3619;0
"355220506A";2014;12;-23,424;-47,408;173,6
"355220506A";2015;1;-23,424;-47,408;133,4
"355220506A";2015;2;-23,424;-47,408;202,2
"355220506A";2015;3;-23,424;-47,408;116,6
"355220507A";2014;12;-23,436;-47,506;157,4
"355220507A";2015;1;-23,436;-47,506;138,6
"355220507A";2015;2;-23,436;-47,506;168,2
"355220507A";2015;3;-23,436;-47,506;103
"355220508A";2014;12;-23,4553;-47,4428;197,2
"355220508A";2015;1;-23,4553;-47,4428;105,2
"355220508A";2015;2;-23,4553;-47,4428;176,2
"355220508A";2015;3;-23,4553;-47,4428;121,4
"355220509A";2014;12;-23,42682;-47,36295;151,6
"355220509A";2015;1;-23,42682;-47,36295;90,8
"355220509A";2015;2;-23,42682;-47,36295;203,8
"355220509A";2015;3;-23,42682;-47,36295;160,6
"355220510A";2014;12;-23,478;-47,422;225,8
"355220510A";2015;1;-23,478;-47,422;120
"355220510A";2015;2;-23,478;-47,422;176,4
"355220510A";2015;3;-23,478;-47,422;148
"355240301A";2014;12;-22,826;-47,277;303
"355240301A";2015;1;-22,826;-47,277;103,8
"355240301A";2015;2;-22,826;-47,277;224,8
"355240301A";2015;3;-22,826;-47,277;112,4
"355240302A";2014;12;-22,808;-47,223;288,2
"355240302A";2015;1;-22,808;-47,223;109
"355240302A";2015;2;-22,808;-47,223;244
"355240302A";2015;3;-22,808;-47,223;152
"355240303A";2014;12;-22,836;-47,19;254,6
"355240303A";2015;1;-22,836;-47,19;89,2
"355240303A";2015;2;-22,836;-47,19;249,2
"355240303A";2015;3;-22,836;-47,19;163,8
"355240304A";2014;12;-22,795;-47,279;327,8
"355240304A";2015;1;-22,795;-47,279;114,2
"355240304A";2015;2;-22,795;-47,279;205,2
"355240304A";2015;3;-22,795;-47,279;142,8
"355250201A";2015;2;-23,64494;-46,32195;334,6
"355250201A";2015;3;-23,64494;-46,32195;164,4
"355250202A";2014;12;-23,58781;-46,30472;213,6
"355250202A";2015;1;-23,58781;-46,30472;77
"355250202A";2015;2;-23,58781;-46,30472;321,8
"355250202A";2015;3;-23,58781;-46,30472;152,6
"355250203A";2014;12;-23,54812;-46,30472;206,4
"355250203A";2015;1;-23,54812;-46,30472;70,2
"355250203A";2015;2;-23,54812;-46,30472;246,2
"355250203A";2015;3;-23,54812;-46,30472;168,2
